Temperature,Partition Function No Spliting,Partition Function SOC Spliting,Partition Function SOC + CFS Spliting,Internal Energy No Spliting,Internal Energy SOC Spliting,Internal Energy SOC + CFS Spliting,Free Energy No Spliting,Free Energy SOC Spliting,Free Energy SOC + CFS Spliting,Entropy No Spliting,Entropy SOC Spliting,Entropy SOC + CFS Spliting
638.1989405532665,14.0,6.04919994082667,4.259210083896318,-7.105427357601002e-15,0.0022773468079329007,0.00854622386550119,-7.105427357601002e-15,0.0022773468079329007,0.00854622386550119,0.00022741636507200846,0.00015867399805961913,0.0001382634868365082
639.1995291347852,14.0,6.04959362187859,4.260248551384621,-7.105427357601002e-15,0.002295419817187394,0.008583612544249775,-7.105427357601002e-15,0.002295419817187394,0.008583612544249775,0.0002274163650720501,0.00015870229454349044,0.00013832202559250356
640.2001177163037,14.0,6.049989207657791,4.261288550109095,7.105427357601002e-15,0.00231357789851927,0.008621076862400656,7.105427357601002e-15,0.00231357789851927,0.008621076862400656,0.00022741636507200846,0.00015873067975504668,0.0001383805910271374
641.2007062978223,14.0,6.050386699445432,4.262330077133574,-0.0,0.0023318210768685788,0.008658616732276414,-0.0,0.0023318210768685788,0.008658616732276414,0.00022741636507202234,0.00015875915345617275,0.00013843918292034268
642.2012948793408,14.0,6.050786098492913,4.2633731295272295,-0.0,0.0023501493756654668,0.008696232065748433,-0.0,0.0023501493756654668,0.008696232065748433,0.00022741636507200846,0.0001587877154073658,0.00013849780105218423
643.2018834608593,14.0,6.051187406021962,4.264417704364526,-7.105427357601002e-15,0.002368562816762676,0.00873392277411611,-7.105427357601002e-15,0.002368562816762676,0.00873392277411611,0.00022741636507203622,0.00015881636536786703,0.00013855644520300442
644.2024720423778,14.0,6.051590623224747,4.265463798725168,-0.0,0.002387061420513703,0.008771688768209884,-0.0,0.002387061420513703,0.008771688768209884,0.00022741636507203622,0.0001588451030956617,0.00013861511515336766
645.2030606238964,14.0,6.051995751263967,4.266511409694072,-0.0,0.002405645205691087,0.008809529958313078,-0.0,0.002405645205691087,0.008809529958313078,0.00022741636507200846,0.00015887392834748604,0.00013867381068402573
646.2036492054149,14.0,6.052402791272957,4.2675605343613014,-7.105427357601002e-15,0.0024243141895752274,0.008847446254229396,-7.105427357601002e-15,0.0024243141895752274,0.008847446254229396,0.00022741636507202234,0.00015890284087883427,0.00013873253157602877
647.2042377869334,14.0,6.05281174435579,4.26861116982205,-0.0,0.002443068387925962,0.008885437565243848,-0.0,0.002443068387925962,0.008885437565243848,0.0002274163650719807,0.00015893184044394465,0.00013879127761060733
648.204826368452,14.0,6.053222611587381,4.269663313176571,-0.0,0.0024619078149612506,0.008923503800108534,-0.0,0.0024619078149612506,0.008923503800108534,0.00022741636507202234,0.0001589609267959452,0.00013885004856920707
649.2054149499705,14.0,6.053635394013584,4.270716961530162,7.105427357601002e-15,0.002480832483406914,0.008961644867103047,7.105427357601002e-15,0.002480832483406914,0.008961644867103047,0.00022741636507202234,0.00015899009968664557,0.00013890884423355815
650.2060035314892,14.0,6.054050092651307,4.271772111993101,-0.0,0.002499842404482422,0.008999860673998938,-0.0,0.002499842404482422,0.008999860673998938,0.00022741636507202234,0.00015901935886683538,0.00013896766438561275
651.2065921130077,14.0,6.054466708488604,4.272828761680621,7.105427357601002e-15,0.002518937587893788,0.009038151128024197,7.105427357601002e-15,0.002518937587893788,0.009038151128024197,0.00022741636507202234,0.00015904870408603444,0.00013902650880745493
652.2071806945262,14.0,6.054885242484788,4.273886907712856,-7.105427357601002e-15,0.002538118041876203,0.009076516135905877,-7.105427357601002e-15,0.002538118041876203,0.009076516135905877,0.00022741636507202234,0.00015907813509267316,0.0001390853772814879
653.2077692760447,14.0,6.055305695570532,4.274946547214805,-0.0,0.002557383773158506,0.009114955603926944,-0.0,0.002557383773158506,0.009114955603926944,0.00022741636507200846,0.00015910765163403007,0.0001391442695903508
654.2083578575632,14.0,6.055728068647978,4.276007677316299,-0.0,0.0025767347869845025,0.009153469437819695,-0.0,0.0025767347869845025,0.009153469437819695,0.00022741636507200846,0.00015913725345631513,0.0001392031855168771
655.2089464390817,14.0,6.056152362590843,4.277070295151949,7.105427357601002e-15,0.0025961710871342802,0.009192057542779963,7.105427357601002e-15,0.0025961710871342802,0.009192057542779963,0.00022741636507202234,0.00015916694030462808,0.00013926212484410144
656.2095350206002,14.0,6.056578578244522,4.278134397861111,-0.0,0.002615692675902892,0.009230719823559497,-0.0,0.002615692675902892,0.009230719823559497,0.00022741636507200846,0.00015919671192295148,0.0001393210873553083
657.2101236021189,14.0,6.057006716426202,4.27919998258785,-0.0,0.002635299554142989,0.009269456184405556,-0.0,0.002635299554142989,0.009269456184405556,0.00022741636507202234,0.00015922656805429647,0.00013938007283408743
658.2107121836374,14.0,6.057436777924966,4.280267046480895,-1.4210854715202004e-14,0.0026549917212008722,0.009308266529036047,-1.4210854715202004e-14,0.0026549917212008722,0.009308266529036047,0.00022741636507199459,0.00015925650844050843,0.00013943908106412578
659.211300765156,14.0,6.057868763501901,4.281335586693605,-7.105427357601002e-15,0.0026747691750372837,0.009347150760692813,-7.105427357601002e-15,0.0026747691750372837,0.009347150760692813,0.00022741636507200846,0.00015928653282252375,0.0001394981118294364
660.2118893466745,14.0,6.058302673890209,4.2824056003839255,-7.105427357601002e-15,0.0026946319120924045,0.009386108782091895,-7.105427357601002e-15,0.0026946319120924045,0.009386108782091895,0.00022741636507202234,0.00015931664094017556,0.00013955716491417802
661.212477928193,14.0,6.058738509795315,4.283477084714354,7.105427357601002e-15,0.0027145799274137516,0.009425140495491036,7.105427357601002e-15,0.0027145799274137516,0.009425140495491036,0.00022741636507202234,0.00015934683253231857,0.0001396162401028217
662.2130665097116,14.0,6.059176271894978,4.284550036851905,-7.105427357601002e-15,0.0027346132145922297,0.009464245802629279,-7.105427357601002e-15,0.0027346132145922297,0.009464245802629279,0.00022741636507200846,0.00015937710733684302,0.00013967533718003966
663.2136550912301,14.0,6.0596159608394,4.285624453968065,-0.0,0.0027547317657905523,0.009503424604758948,-0.0,0.0027547317657905523,0.009503424604758948,0.00022741636507200846,0.0001594074650906399,0.00013973445593071926
664.2142436727486,14.0,6.060057577251336,4.286700333238762,-0.0,0.0027749355717503477,0.009542676802645644,-0.0,0.0027749355717503477,0.009542676802645644,0.00022741636507200846,0.00015943790552967047,0.00013979359613996295
665.2148322542672,14.0,6.060501121726208,4.287777671844326,-0.0,0.002795224621806369,0.00958200229654338,-0.0,0.002795224621806369,0.00958200229654338,0.00022741636507203622,0.00015946842838896608,0.00013985275759319238
666.2154208357857,14.0,6.060946594832215,4.288856466969452,-0.0,0.002815598903836758,0.009621400986215889,-0.0,0.002815598903836758,0.009621400986215889,0.00022741636507199459,0.0001594990334025173,0.0001399119400759194
667.2160094173043,14.0,6.061393997110441,4.289936715803167,-0.0,0.002836058404362518,0.009660872770989926,-0.0,0.002836058404362518,0.009660872770989926,0.00022741636507200846,0.00015952972030357226,0.0001399711433740236
668.2165979988229,14.0,6.061843329074974,4.291018415538792,-7.105427357601002e-15,0.0028566031084835686,0.009700417549641571,-7.105427357601002e-15,0.0028566031084835686,0.009700417549641571,0.00022741636507200846,0.0001595604888243521,0.00014003036727352342
669.2171865803414,14.0,6.062294591213013,4.292101563373905,-7.105427357601002e-15,0.00287723299991427,0.00974003522047795,-7.105427357601002e-15,0.00287723299991427,0.00974003522047795,0.00022741636507202234,0.00015959133869626607,0.0001400896115607217
670.2177751618599,14.0,6.062747783984985,4.293186156510309,-0.0,0.0028979480609763186,0.009779725681358542,-0.0,0.0028979480609763186,0.009779725681358542,0.00022741636507202234,0.00015962226964985615,0.0001401488760221642
671.2183637433784,14.0,6.063202907824655,4.294272192154001,7.105427357601002e-15,0.002918748272584537,0.009819488829606371,7.105427357601002e-15,0.002918748272584537,0.009819488829606371,0.00022741636507200846,0.00015965328141473445,0.00014020816044457013
672.2189523248969,14.0,6.06365996313924,4.295359667515125,-0.0,0.0029396336142966106,0.009859324562082605,-0.0,0.0029396336142966106,0.009859324562082605,0.00022741636507202234,0.00015968437371972205,0.00014026746461494322
673.2195409064154,14.0,6.064118950309524,4.296448579807955,7.105427357601002e-15,0.0029606040643486153,0.009899232775207878,7.105427357601002e-15,0.0029606040643486153,0.009899232775207878,0.00022741636507202234,0.00015971554629284207,0.0001403267883205439
674.2201294879341,14.0,6.064579869689972,4.297538926250848,-7.105427357601002e-15,0.00298165959952712,0.009939213364848598,-7.105427357601002e-15,0.00298165959952712,0.009939213364848598,0.00022741636507202234,0.00015974679886127802,0.00014038613134882
675.2207180694526,14.0,6.065042721608843,4.2986307040662135,-7.105427357601002e-15,0.003002800195311295,0.009979266226437744,-7.105427357601002e-15,0.003002800195311295,0.009979266226437744,0.00022741636507199459,0.00015977813115138767,0.00014044549348744134
676.2213066509712,14.0,6.065507506368308,4.299723910480486,7.105427357601002e-15,0.0030240258258444896,0.010019391254946441,7.105427357601002e-15,0.0030240258258444896,0.010019391254946441,0.00022741636507203622,0.00015980954288882104,0.00014050487452439003
677.2218952324897,14.0,6.0659742242445605,4.300818542724086,-0.0,0.0030453364638631797,0.0100595883448662,-0.0,0.0030453364638631797,0.0100595883448662,0.00022741636507202234,0.00015984103379833997,0.0001405642742478702
678.2224838140082,14.0,6.066442875487935,4.301914598031399,-7.105427357601002e-15,0.003066732080839074,0.010099857390166278,-7.105427357601002e-15,0.003066732080839074,0.010099857390166278,0.00022741636507200846,0.00015987260360407485,0.0001406236924462803
679.2230723955267,14.0,6.066913460323019,4.303012073640719,-7.105427357601002e-15,0.003088212646844113,0.01014019828438606,-7.105427357601002e-15,0.003088212646844113,0.01014019828438606,0.00022741636507200846,0.00015990425202934422,0.00014068312890826162
680.2236609770453,14.0,6.067385978948776,4.30411096679425,-0.0,0.0031097781306783645,0.010180610920635047,-0.0,0.0031097781306783645,0.010180610920635047,0.00022741636507202234,0.00015993597879673804,0.0001407425834227885
681.2242495585638,14.0,6.0678604315386515,4.305211274738046,7.105427357601002e-15,0.0031314284997989716,0.010221095191472074,7.105427357601002e-15,0.0031314284997989716,0.010221095191472074,0.00022741636507200846,0.00015996778362813852,0.0001408020557789394
682.2248381400824,14.0,6.068336818240696,4.306312994721999,1.4210854715202004e-14,0.0031531637203414675,0.010261650989043858,1.4210854715202004e-14,0.0031531637203414675,0.010261650989043858,0.00022741636507202234,0.0001599996662447825,0.00014086154576620907
683.2254267216009,14.0,6.06881513917768,4.307416123999799,-0.0,0.0031749837571481976,0.010302278204999737,-0.0,0.0031749837571481976,0.010302278204999737,0.00022741636507202234,0.000160031626367102,0.00014092105317414783
684.2260153031194,14.0,6.0692953944472094,4.308520659828901,1.4210854715202004e-14,0.003196888573747003,0.010342976730566278,1.4210854715202004e-14,0.003196888573747003,0.010342976730566278,0.00022741636507199459,0.00016006366371492525,0.00014098057779265982
685.226603884638,14.0,6.069777584121843,4.30962659947051,-0.0,0.0032188781324009597,0.01038374645647977,-0.0,0.0032188781324009597,0.01038374645647977,0.00022741636507203622,0.00016009577800749075,0.00014104011941196842
686.2271924661566,14.0,6.070261708249208,4.3107339401895315,7.105427357601002e-15,0.0032409523940657436,0.010424587273028862,7.105427357601002e-15,0.0032409523940657436,0.010424587273028862,0.00022741636507202234,0.00016012796896322512,0.00014109967782235944
687.2277810476751,14.0,6.07074776685212,4.311842679254559,-0.0,0.0032631113183754223,0.010465499070047457,-0.0,0.0032631113183754223,0.010465499070047457,0.00022741636507200846,0.00016016023630002763,0.000141159252814535
688.2283696291936,14.0,6.071235759928698,4.3129528139378355,-0.0,0.0032853548637916674,0.010506481736896944,-0.0,0.0032853548637916674,0.010506481736896944,0.00022741636507200846,0.00016019257973517997,0.00014121884417937075
689.2289582107121,14.0,6.071725687452482,4.314064341515225,7.105427357601002e-15,0.0033076829873976976,0.010547535162491073,7.105427357601002e-15,0.0033076829873976976,0.010547535162491073,0.00022741636507202234,0.00016022499898531856,0.00014127845170798514
690.2295467922306,14.0,6.072217549372551,4.31517725926619,-0.0,0.0033300956450759145,0.010588659235313713,-0.0,0.0033300956450759145,0.010588659235313713,0.00022741636507200846,0.00016025749376644138,0.00014133807519180197
691.2301353737492,14.0,6.07271134561364,4.316291564473762,7.105427357601002e-15,0.003352592791451059,0.01062985384338333,7.105427357601002e-15,0.003352592791451059,0.01062985384338333,0.00022741636507203622,0.00016029006379408156,0.00014139771442248789
692.2307239552678,14.0,6.073207076076258,4.317407254424504,-7.105427357601002e-15,0.003375174379868895,0.01067111887423522,-7.105427357601002e-15,0.003375174379868895,0.01067111887423522,0.00022741636507199459,0.00016032270878309218,0.00014145736919188995
693.2313125367864,14.0,6.073704740636808,4.318524326408498,1.4210854715202004e-14,0.00339784036248858,0.010712454215038747,1.4210854715202004e-14,0.00339784036248858,0.010712454215038747,0.00022741636507202234,0.00016035542844784062,0.00014151703929223686
694.2319011183049,14.0,6.0742043391477,4.319642777719308,-7.105427357601002e-15,0.003420590690140557,0.010753859752433925,-7.105427357601002e-15,0.003420590690140557,0.010753859752433925,0.00022741636507202234,0.00016038822250208362,0.0001415767245159169
695.2324896998234,14.0,6.074705871437476,4.320762605653956,-7.105427357601002e-15,0.003443425312504189,0.01079533537267352,-7.105427357601002e-15,0.003443425312504189,0.01079533537267352,0.00022741636507202234,0.00016042109065907834,0.00014163642465563064
696.2330782813419,14.0,6.07520933731092,4.321883807512896,-7.105427357601002e-15,0.0034663441780367066,0.010836880961548445,-7.105427357601002e-15,0.0034663441780367066,0.010836880961548445,0.00022741636507200846,0.00016045403263157537,0.0001416961395043076
697.2336668628604,14.0,6.075714736549184,4.323006380599987,7.105427357601002e-15,0.003489347233944784,0.01087849640442684,7.105427357601002e-15,0.003489347233944784,0.01087849640442684,0.00022741636507200846,0.0001604870481318188,0.00014175586885517566
698.234255444379,14.0,6.076222068909901,4.324130322222469,-0.0,0.003512434426205857,0.010920181586218547,-0.0,0.003512434426205857,0.010920181586218547,0.00022741636507200846,0.00016052013687150452,0.00014181561250169172
699.2348440258975,14.0,6.076731334127308,4.325255629690934,-7.105427357601002e-15,0.0035356056996462826,0.010961936391399973,-7.105427357601002e-15,0.0035356056996462826,0.010961936391399973,0.00022741636507200846,0.00016055329856190514,0.00014187537023759023
700.2354326074161,14.0,6.077242531912359,4.326382300319304,7.105427357601002e-15,0.0035588609978915997,0.011003760704038967,7.105427357601002e-15,0.0035588609978915997,0.011003760704038967,0.00022741636507203622,0.0001605865329138076,0.00014193514185690398
701.2360211889346,14.0,6.077755661952846,4.3275103314248025,7.105427357601002e-15,0.003582200263323898,0.011045654407755734,7.105427357601002e-15,0.003582200263323898,0.011045654407755734,0.00022741636507199459,0.00016061983963746446,0.00014199492715383927
702.2366097704532,14.0,6.07827072391352,4.328639720327935,7.105427357601002e-15,0.003605623437174188,0.011087617385733495,7.105427357601002e-15,0.003605623437174188,0.011087617385733495,0.00022741636507203622,0.00016065321844282304,0.00014205472592302565
703.2371983519718,14.0,6.0787877174362075,4.32977046435246,-7.105427357601002e-15,0.003629130459515295,0.01112964952074691,-7.105427357601002e-15,0.003629130459515295,0.01112964952074691,0.00022741636507203622,0.00016068666903924778,0.00014211453795921064
704.2377869334903,14.0,6.079306642139927,4.330902560825368,-7.105427357601002e-15,0.0036527212692334388,0.011171750695144311,-7.105427357601002e-15,0.0036527212692334388,0.011171750695144311,0.00022741636507202234,0.00016072019113579777,0.00014217436305750952
705.2383755150088,14.0,6.07982749762101,4.332036007076856,-0.0,0.0036763958040424427,0.01121392079083705,-0.0,0.0036763958040424427,0.01121392079083705,0.00022741636507202234,0.0001607537844410395,0.00014223420101325962
706.2389640965273,14.0,6.080350283453221,4.3331708004403025,-7.105427357601002e-15,0.003700154000512157,0.011256159689324363,-7.105427357601002e-15,0.003700154000512157,0.011256159689324363,0.00022741636507202234,0.00016078744866317857,0.00014229405162210357
707.2395526780458,14.0,6.080874999187873,4.334306938252247,-0.0,0.003723995794040036,0.011298467271700474,-0.0,0.003723995794040036,0.011298467271700474,0.00022741636507200846,0.00016082118351001817,0.0001423539146799338
708.2401412595644,14.0,6.0814016443539485,4.3354444178523694,-7.105427357601002e-15,0.0037479211189008765,0.011340843418619073,-7.105427357601002e-15,0.0037479211189008765,0.011340843418619073,0.00022741636507202234,0.0001608549886890076,0.0001424137899829897
709.240729841083,14.0,6.081930218458215,4.3365832365834605,7.105427357601002e-15,0.0037719299082326074,0.011383288010360815,7.105427357601002e-15,0.0037719299082326074,0.011383288010360815,0.00022741636507202234,0.00016088886390715207,0.00014247367732769106
710.2413184226016,14.0,6.082460720985347,4.337723391791408,-1.4210854715202004e-14,0.0037960220940149725,0.011425800926723184,-1.4210854715202004e-14,0.0037960220940149725,0.011425800926723184,0.00022741636507203622,0.00016092280887122778,0.00014253357651080462
711.2419070041201,14.0,6.082993151398045,4.338864880825162,-7.105427357601002e-15,0.003820197607140585,0.011468382047148395,-7.105427357601002e-15,0.003820197607140585,0.011468382047148395,0.00022741636507200846,0.000160956823287553,0.00014259348732930527
712.2424955856386,14.0,6.08352750913715,4.340007701036728,-7.105427357601002e-15,0.0038444563773580853,0.011511031250691417,-7.105427357601002e-15,0.0038444563773580853,0.011511031250691417,0.00022741636507200846,0.00016099090686216844,0.00014265340958059813
713.2430841671571,14.0,6.084063793621765,4.34115184978114,-1.4210854715202004e-14,0.0038687983333005604,0.011553748415956022,-1.4210854715202004e-14,0.0038687983333005604,0.011553748415956022,0.00022741636507200846,0.0001610250593007817,0.00014271334306224098
714.2436727486756,14.0,6.084602004249374,4.342297324416432,7.105427357601002e-15,0.003893223402549495,0.011596533421162292,7.105427357601002e-15,0.003893223402549495,0.011596533421162292,0.00022741636507202234,0.00016105928030882288,0.00014277328757211077
715.2442613301941,14.0,6.0851421403959565,4.343444122303627,-7.105427357601002e-15,0.003917731511492661,0.01163938614408977,-7.105427357601002e-15,0.003917731511492661,0.01163938614408977,0.00022741636507202234,0.00016109356959136123,0.00014283324290839672
716.2448499117127,14.0,6.085684201416111,4.34459224080671,-0.0,0.003942322585515967,0.01168230646220536,-0.0,0.003942322585515967,0.01168230646220536,0.00022741636507199459,0.00016112792685320232,0.00014289320886953089
717.2454384932313,14.0,6.0862281866431704,4.345741677292611,-0.0,0.003966996548882662,0.011725294252521223,-0.0,0.003966996548882662,0.011725294252521223,0.00022741636507200846,0.00016116235179893662,0.000142953185254327
718.2460270747498,14.0,6.086774095389321,4.346892429131188,-7.105427357601002e-15,0.003991753324754654,0.0117683493916374,-7.105427357601002e-15,0.003991753324754654,0.0117683493916374,0.00022741636507199459,0.00016119684413273133,0.00014301317186175833
719.2466156562684,14.0,6.087321926945717,4.348044493695193,-1.4210854715202004e-14,0.004016592835256461,0.011811471755798664,-1.4210854715202004e-14,0.004016592835256461,0.011811471755798664,0.00022741636507203622,0.0001612314035587259,0.00014307316849124924
720.247204237787,14.0,6.087871680582607,4.349197868360274,-7.105427357601002e-15,0.004041515001475204,0.011854661220894513,-7.105427357601002e-15,0.004041515001475204,0.011854661220894513,0.00022741636507202234,0.00016126602978057403,0.00014313317494239058
721.2477928193055,14.0,6.088423355549444,4.350352550504935,7.105427357601002e-15,0.004066519743375352,0.011897917662324176,7.105427357601002e-15,0.004066519743375352,0.011897917662324176,0.00022741636507200846,0.00016130072250188088,0.00014319319101511324
722.248381400824,14.0,6.088976951075006,4.351508537510533,-1.4210854715202004e-14,0.004091606979876872,0.011941240955195553,-1.4210854715202004e-14,0.004091606979876872,0.011941240955195553,0.00022741636507200846,0.00016133548142593934,0.00014325321650966727
723.2489699823425,14.0,6.0895324663675146,4.352665826761246,-7.105427357601002e-15,0.0041167766288907615,0.011984630974190225,-7.105427357601002e-15,0.0041167766288907615,0.011984630974190225,0.00022741636507202234,0.00016137030625581333,0.0001433132512266011
724.249558563861,14.0,6.0900899006147515,4.353824415644067,-7.105427357601002e-15,0.004142028607297732,0.012028087593634496,-7.105427357601002e-15,0.004142028607297732,0.012028087593634496,0.00022741636507200846,0.00016140519669440717,0.00014337329496671297
725.2501471453796,14.0,6.090649252984176,4.354984301548773,-0.0,0.004167362830884258,0.012071610687449663,-0.0,0.004167362830884258,0.012071610687449663,0.00022741636507202234,0.00016144015244444476,0.00014343334753121745
726.2507357268981,14.0,6.091210522623045,4.356145481867921,-0.0,0.004192779214463371,0.012115200129201753,-0.0,0.004192779214463371,0.012115200129201753,0.00022741636507202234,0.00016147517320840715,0.0001434934087214748
727.2513243084167,14.0,6.0917737086585255,4.357307953996815,7.105427357601002e-15,0.004218277671832027,0.012158855792073098,7.105427357601002e-15,0.004218277671832027,0.012158855792073098,0.00022741636507199459,0.00016151025868864355,0.00014355347833927556
728.2519128899353,14.0,6.092338810197817,4.358471715333504,7.105427357601002e-15,0.004243858115728472,0.012202577548883653,7.105427357601002e-15,0.004243858115728472,0.012202577548883653,0.00022741636507203622,0.00016154540858735744,0.00014361355618673632
729.2525014714538,14.0,6.092905826328265,4.3596367632787505,-7.105427357601002e-15,0.004269520457924614,0.012246365272062576,-7.105427357601002e-15,0.004269520457924614,0.012246365272062576,0.00022741636507200846,0.00016158062260650252,0.0001436736420661125
730.2530900529723,14.0,6.0934747561174785,4.3608030952360215,1.4210854715202004e-14,0.004295264609197602,0.012290218833726385,1.4210854715202004e-14,0.004295264609197602,0.012290218833726385,0.00022741636507200846,0.0001616159004480186,0.0001437337357801799
731.2536786344908,14.0,6.094045598613447,4.361970708611474,-0.0,0.004321090479272982,0.012334138105572379,-0.0,0.004321090479272982,0.012334138105572379,0.00022741636507202234,0.00016165124181363733,0.0001437938371319225
732.2542672160093,14.0,6.094618352844659,4.3631396008139305,-0.0,0.00434699797697391,0.012378122958949689,-0.0,0.00434699797697391,0.012378122958949689,0.00022741636507202234,0.00016168664640497238,0.00014385394592463657
733.2548557975279,14.0,6.0951930178202165,4.364309769254868,-0.0,0.004372987010107465,0.012422173264880598,-0.0,0.004372987010107465,0.012422173264880598,0.00022741636507199459,0.0001617221139235403,0.00014391406196194445
734.2554443790465,14.0,6.09576959252995,4.365481211348404,-7.105427357601002e-15,0.004399057485485969,0.01246628889396817,-7.105427357601002e-15,0.004399057485485969,0.01246628889396817,0.00022741636507202234,0.0001617576440707466,0.00014397418504779463
735.256032960565,14.0,6.096348075944539,4.36665392451127,-7.105427357601002e-15,0.004425209308962508,0.012510469716517036,-7.105427357601002e-15,0.004425209308962508,0.012510469716517036,0.00022741636507200846,0.0001617932365478511,0.00014403431498642705
736.2566215420836,14.0,6.096928467015623,4.367827906162811,-0.0,0.00445144238547357,0.012554715602504984,-0.0,0.00445144238547357,0.012554715602504984,0.00022741636507203622,0.00016182889105616216,0.00014409445158251183
737.2572101236021,14.0,6.09751076467592,4.369003153724961,-0.0,0.004477756618946671,0.012599026421462156,-0.0,0.004477756618946671,0.012599026421462156,0.00022741636507200846,0.0001618646072967453,0.00014415459464086483
738.2577987051206,14.0,6.098094967839342,4.370179664622226,7.105427357601002e-15,0.004504151912399834,0.012643402042641583,7.105427357601002e-15,0.004504151912399834,0.012643402042641583,0.00022741636507200846,0.0001619003849707007,0.00014421474396672518
739.2583872866392,14.0,6.098681075401111,4.371357436281676,-0.0,0.004530628167877637,0.012687842334969446,-0.0,0.004530628167877637,0.012687842334969446,0.00022741636507200846,0.0001619362237790592,0.00014427489936572058
740.2589758681577,14.0,6.0992690862378725,4.372536466132931,-0.0,0.004557185286529375,0.012732347166981128,-0.0,0.004557185286529375,0.012732347166981128,0.00022741636507202234,0.0001619721234227961,0.0001443350606437077
741.2595644496762,14.0,6.099858999207812,4.373716751608131,-0.0,0.004583823168545109,0.012776916406870953,-0.0,0.004583823168545109,0.012776916406870953,0.00022741636507203622,0.00016200808360281038,0.0001443952276068347
742.2601530311947,14.0,6.1004508131507675,4.374898290141944,7.105427357601002e-15,0.004610541713219618,0.012821549922549025,7.105427357601002e-15,0.004610541713219618,0.012821549922549025,0.00022741636507199459,0.00016204410401996633,0.00014445540006168683
743.2607416127133,14.0,6.101044526888349,4.37608107917154,-0.0,0.004637340818895552,0.012866247581548862,-0.0,0.004637340818895552,0.012866247581548862,0.00022741636507202234,0.00016208018437527394,0.00014451557781521018
744.2613301942318,14.0,6.101640139224048,4.377265116136574,-0.0,0.004664220383077122,0.012911009251084238,-0.0,0.004664220383077122,0.012911009251084238,0.00022741636507200846,0.00016211632436945872,0.0001445757606744827
745.2619187757505,14.0,6.102237648943354,4.37845039847918,-0.0,0.004691180302259568,0.012955834798049182,-0.0,0.004691180302259568,0.012955834798049182,0.00022741636507203622,0.00016215252370346128,0.00014463594844716515
746.262507357269,14.0,6.102837054813869,4.379636923643957,7.105427357601002e-15,0.004718220472177848,0.013000724088996662,7.105427357601002e-15,0.004718220472177848,0.013000724088996662,0.00022741636507203622,0.00016218878207808346,0.00014469614094107797
747.2630959387875,14.0,6.1034383555854195,4.380824689077953,7.105427357601002e-15,0.004745340787536634,0.013045676990124377,7.105427357601002e-15,0.004745340787536634,0.013045676990124377,0.00022741636507200846,0.0001622250991942173,0.00014475633796441623
748.263684520306,14.0,6.104041549990172,4.3820136922306485,7.105427357601002e-15,0.004772541142280318,0.013090693367374229,7.105427357601002e-15,0.004772541142280318,0.013090693367374229,0.00022741636507200846,0.00016226147475278258,0.00014481653932577748
749.2642731018245,14.0,6.104646636742745,4.383203930553955,-0.0,0.004799821429415374,0.013135773086354163,-0.0,0.004799821429415374,0.013135773086354163,0.00022741636507200846,0.00016229790845470604,0.00014487674483407154
750.264861683343,14.0,6.105253614540325,4.384395401502191,-1.4210854715202004e-14,0.004827181541067205,0.013180916012302646,-1.4210854715202004e-14,0.004827181541067205,0.013180916012302646,0.00022741636507199459,0.00016233440000091443,0.00014493695429850656
751.2654502648617,14.0,6.105862482062773,4.385588102532077,-1.4210854715202004e-14,0.004854621368536982,0.013226122010216557,-1.4210854715202004e-14,0.004854621368536982,0.013226122010216557,0.00022741636507203622,0.0001623709490924663,0.00014499716752872094
752.2660388463802,14.0,6.106473237972745,4.386782031102723,-0.0,0.004882140802266122,0.013271390944709083,-0.0,0.004882140802266122,0.013271390944709083,0.00022741636507200846,0.00016240755543035085,0.0001450573843345404
753.2666274278988,14.0,6.107085880915799,4.3879771846756075,-0.0,0.004909739731814966,0.013316722680123405,-0.0,0.004909739731814966,0.013316722680123405,0.00022741636507202234,0.00016244421871579318,0.00014511760452633887
754.2672160094173,14.0,6.1077004095205085,4.389173560714583,-0.0,0.004937418045933839,0.013362117080525593,-0.0,0.004937418045933839,0.013362117080525593,0.00022741636507200846,0.0001624809386499143,0.0001451778279146984
755.2678045909358,14.0,6.108316822398577,4.390371156685844,-1.4210854715202004e-14,0.0049651756324919916,0.013407574009612233,-1.4210854715202004e-14,0.0049651756324919916,0.013407574009612233,0.00022741636507200846,0.00016251771493402262,0.00014523805431061743
756.2683931724544,14.0,6.108935118144947,4.3915699700579385,-0.0,0.004993012378598394,0.013453093330838328,-0.0,0.004993012378598394,0.013453093330838328,0.00022741636507200846,0.00016255454726948199,0.00014529828352543434
757.2689817539729,14.0,6.109555295337912,4.392769998301736,-1.4210854715202004e-14,0.005020928170473837,0.013498674907282293,-1.4210854715202004e-14,0.005020928170473837,0.013498674907282293,0.00022741636507200846,0.00016259143535776038,0.00014535851537077898
758.2695703354914,14.0,6.110177352539226,4.393971238890427,-0.0,0.005048922893550412,0.01354431860182359,-0.0,0.005048922893550412,0.01354431860182359,0.00022741636507202234,0.00016262837890040904,0.00014541874965873225
759.2701589170099,14.0,6.110801288294218,4.395173689299515,-0.0,0.005076996432421765,0.013590024276972201,-0.0,0.005076996432421765,0.013590024276972201,0.00022741636507200846,0.00016266537759909022,0.00014547898620165256
